Ni_fraction,Co_fraction,Fe_fraction,Calcination_temp_C,Surface_area_m2g,Oxygen_vacancy_percent,Ni3_Ni2_ratio,Co3_Co2_ratio,ECSA_cm2,Predicted_Overpotential,Uncertainty,EI_score
0.07411071993575923,0.8550547053016124,0.07083457476262833,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.11926004250975,13.639007356624269,201.4802526858855
0.004542143962439118,0.8944687954716699,0.10098906056589096,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.21012904150317,13.728199291517168,201.481929749986
0.25857330604874346,0.7410138887553102,0.00041280519594644183,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.97268221579895,13.465619785567425,201.50706243023154
0.12146287195124915,0.8244947717989178,0.054042356249833,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.09604101414126,13.585260449138358,201.5107805650029
0.20271810543478794,0.7754358637782043,0.021846030787007753,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.01916832279434,13.508065633426598,201.51110268936773
0.0941491596543462,0.8404354517490142,0.06541538859663953,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.12729415724013,13.615238105566704,201.51205605167343
0.03251665414462115,0.8753948038133534,0.09208854204202543,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.20775080919813,13.690270011746152,201.51748079745198
0.060179169337500255,0.8594299424538838,0.08039088820861595,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.17465207277326,13.655262123504677,201.51938994926857
0.09220215451695214,0.840501093248659,0.06729675223438891,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.14080314089574,13.617279847462681,201.52352329343307
0.2214608409782396,0.7624162007594255,0.016122958262334897,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.01914427418257,13.492557948708118,201.52658632547445
0.10554009288006405,0.8322882940916279,0.06217161302830809,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.13009094832,13.602237023063825,201.52785392525618
0.1566755765951442,0.8018194704642805,0.041504952940575324,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.07785905434167,13.549293204246043,201.52856585009562
0.22813223262672896,0.7575262978087675,0.01434146956450355,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.02180657524815,13.487225100746953,201.5345814745012
0.2559987382429519,0.7392462097977245,0.004755051959323686,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0101906818619,13.466713194633801,201.5434774872281
0.16215698253787617,0.7968952790524311,0.04094773840969279,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0896977720242,13.54375512026596,201.54594265175825
0.10192266332432252,0.8326290166556047,0.06544832002007273,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.15289197105426,13.605960675815785,201.54693129523847
0.12433090029185401,0.8188293290835941,0.05683977062455192,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.13482906327744,13.581557449075985,201.55327161420146
0.2117496249432867,0.7657454663540875,0.022504908702625892,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.05517788496616,13.499825067419112,201.55535281754703
0.19157640842375054,0.7776092058593315,0.03081438571691797,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.07780722902723,13.516717482304704,201.56108974672253
0.1939648070056977,0.7751434209780625,0.030891772016239716,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.0863175241285,13.514463972493385,201.57185355163512
0.022007997660750005,0.8758731024977471,0.10211889984150291,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.27917784270025,13.70332361522915,201.5758542274711
0.024532907863944603,0.8741545207242684,0.10131257141178707,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.27892748998832,13.699929752973768,201.57899773701456
0.08220823637456298,0.8409169044158565,0.07687485920958048,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.20929281871975,13.627970146502076,201.58132267221768
0.15495256178670885,0.7973658646677809,0.04768157354551017,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.13739563656733,13.55000409854419,201.58739153802316
0.17555302617779897,0.7849147109115325,0.03953226291066847,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.11802532610955,13.530576281298156,201.5874490448114
0.18090876620706495,0.7813715436930728,0.0377196900998622,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.1161970350015,13.525665477441464,201.59053155756004
0.015025066801192926,0.8781821951704741,0.10679273802833289,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.30562731325367,13.712464013464821,201.59316329978884
0.06888781674953715,0.847249367006838,0.0838628162436249,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.23962045396308,13.643579498804087,201.596040955159
0.03663346921231288,0.865664179495966,0.09770235129172111,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.28038246141978,13.683865030469875,201.59651743094992
0.16872762547098083,0.7878933601720957,0.043379014356923484,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.13654071131987,13.536681959482697,201.59985875183716
0.06774089223830461,0.84743782038062,0.08482128738107542,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.2459907307202,13.644893644328048,201.60109708639214
0.262995142326217,0.7292392458223379,0.007765611851445087,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.06432047731968,13.460841687973804,201.60347878934587
0.24906768717938543,0.737871322578924,0.013060990241690607,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.07549356637622,13.470463163506622,201.6050304028696
0.052594419321063866,0.8556037496546127,0.09180183102432338,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.27023849607397,13.663437034841298,201.60680146123266
0.26699947041200944,0.7261692059614112,0.006831323626579344,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.06729532667399,13.458062713293282,201.6092326133807
0.25866986438695905,0.7312370478771557,0.010093087735885242,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.07499100474485,13.463639214646264,201.61135179009858
0.032118751532273664,0.8663570042369166,0.10152424423080975,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.30593548896115,13.689468412543498,201.61646707641765
0.22128743888305374,0.7536019571087496,0.025110604008196757,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.11329747973588,13.491019116896727,201.62227836283915
0.10392087725456242,0.8241336590451667,0.07194546370027088,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.2278663440069,13.602571066748231,201.6252952772587
0.11203642768454633,0.8192705882305718,0.06869298408488189,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,215.21991339540352,13.593626008153063,201.62628738725047
